lon,lat,col,hex
62,39,gr,ff7f7f
63,39,gr,ff7f7f
64,39,gr,ff7f7f
65,39,gr,ff7f7f
66,39,gr,7f7f7f
67,39,gr,7f7f7f
68,39,gr,7f7f7f
69,39,br,ffff7f
70,39,br,ffffff
71,39,br,ffffff
72,39,br,ffffff
73,39,gr,7f7f7f
74,39,w,ffffff
75,39,w,ffffff
76,39,w,ffffff
77,39,w,ffffff
78,39,w,ffffff
79,39,w,ffffff
80,39,w,ffffff
81,39,br,ffff7f
82,39,gr,ffff7f
83,39,gr,ffff7f
84,39,gr,ffff7f
85,39,gr,ffff7f
86,39,gr,ffff7f
87,39,gr,ffff7f
88,39,gr,ffff7f
89,39,gr,ffff7f
90,39,gr,ffff7f
91,39,gr,ffff7f
92,39,br,ffffff
93,39,br,ffffff
94,39,br,ffff7f
95,39,gr,ff7f7f
96,39,gr,7f7f7f
97,39,gr,7f7f7f
98,39,gr,7f7f7f
99,39,g,7f7f0
100,39,gr,7f7f7f
101,39,gr,7f7f7f
102,39,gr,ffff7f
103,39,gr,ff7f7f
104,39,gr,ff7f7f
105,39,gr,ff7f7f
106,39,gr,7f7f7f
107,39,gr,ff7f7f
108,39,gr,7f7f7f
109,39,gr,7f7f7f
110,39,gr,7f7f7f
111,39,gr,7f7f7f
112,39,g,7f7f7f
113,39,g,7f7f7f
114,39,g,7f7f7f
115,39,g,7f7f7f
116,39,br,ffff7f
117,39,br,ffffff
118,39,b,7fffff
119,39,b,7f7fff
120,39,b,7f7fff
121,39,b,7f7fff
122,39,b,7f7f7f
123,39,b,7f7f7f
124,39,b,7f7f7f
125,39,g,7f7f7f
126,39,br,ffffff
127,39,br,ffffff
128,39,g,7f7f7f
129,39,b,7f7fff
130,39,w,ffffff
131,39,b,7f7fff
132,39,b,7f7f7f
133,39,b,007f
134,39,b,000
135,39,b,000
136,39,b,007f
137,39,b,007f
138,39,b,7f7f7f
139,39,b,7f7f7f
140,39,w,ffffff
141,39,b,7f7f7f
142,39,b,07f7f
143,39,b,7f7f7f
144,39,b,007f
145,39,b,007f
146,39,b,7f7f7f
147,39,b,7f7f7f
148,39,b,7f7f7f
149,39,b,7f7f7f
150,39,b,7f7f7f
151,39,b,7f7fff
152,39,w,ffffff
153,39,w,ffffff
154,39,w,ffffff
155,39,w,ffffff
156,39,w,ffffff
157,39,w,ffffff
158,39,w,ffffff
159,39,w,ffffff
160,39,w,ffffff
161,39,w,ffffff
162,39,w,ffffff
163,39,w,ffffff
164,39,w,ffffff
165,39,w,ffffff
166,39,w,ffffff
167,39,w,ffffff
168,39,w,ffffff
169,39,b,7f7fff
170,39,b,7f7f7f
171,39,b,7f7f7f
172,39,b,007f
173,39,b,07f7f
174,39,b,7f7f7f
175,39,b,7f7f7f
176,39,b,7f7f7f
177,39,b,7f7f7f
178,39,b,007f
179,39,b,007f
-180,38,b,007f
-179,38,b,007f
-178,38,b,007f
-177,38,b,007f
-176,38,b,007f
-175,38,b,7f7f7f
-174,38,b,7f7fff
-173,38,b,7f7f7f
-172,38,w,ffffff
-171,38,b,7f7f7f
-170,38,b,007f
-169,38,b,007f
-168,38,b,007f
-167,38,b,007f
-166,38,b,007f
-165,38,b,007f
-164,38,b,007f
-163,38,b,000
-162,38,b,007f
-161,38,b,007f
-160,38,b,007f
-159,38,b,007f
-158,38,b,007f
-157,38,b,007f
-156,38,b,7f7f7f
-155,38,b,7f7f7f
-154,38,b,000
-153,38,b,000
-152,38,b,007f
-151,38,b,000
-150,38,b,007f
-149,38,b,7f7f7f
-148,38,b,7f7f7f
-147,38,b,7f7f7f
-146,38,b,7f7fff
-145,38,w,ffffff
-144,38,b,ffffff
-143,38,w,ffffff
-142,38,w,ffffff
-141,38,w,ffffff
-140,38,b,7fffff
-139,38,b,7f7f7f
-138,38,b,7f7f7f
-137,38,b,7f7f7f
-136,38,b,7f7f7f
-135,38,b,7f7f7f
-134,38,b,7f7f7f
-133,38,b,7fffff
-132,38,b,ffffff
-131,38,w,ffffff
-130,38,b,7f7f7f
-129,38,b,7f7f7f
-128,38,b,7f7f7f
-127,38,b,7f7f7f
-126,38,b,007f
-125,38,b,000
-124,38,b,007f
-123,38,b,7f7f7f
-122,38,gr,7f7f0
-121,38,gr,7f7f0
-120,38,gr,7f7f0
-119,38,gr,7f7f7f
-118,38,gr,7f7f7f
-117,38,gr,7f7f7f
-116,38,gr,7f7f7f
-115,38,gr,7f7f7f
-114,38,gr,7f7f7f
-113,38,gr,7f7f0
-112,38,gr,7f7f7f
-111,38,gr,ff7f7f
-110,38,gr,7f7f7f
-109,38,gr,7f7f0
-108,38,w,7f7f0
-107,38,gr,7f7f0
-106,38,gr,7f7f7f
-105,38,gr,7f7f7f
-104,38,gr,7f7f7f
-103,38,gr,7f7f7f
-102,38,gr,7f7f7f
-101,38,gr,7f7f7f
-100,38,gr,7f7f0
-99,38,gr,7f7f7f
-98,38,g,7f7f0
-97,38,g,7f7f0
-96,38,g,7f7f7f
-95,38,g,7f7f7f
-94,38,g,7f7f0
-93,38,g,7f7f0
-92,38,g,7f7f7f
-91,38,g,7f7f7f
-90,38,g,7f7f7f
-89,38,g,7f7f7f
-88,38,g,7f7f7f
-87,38,g,7f7f7f
-86,38,g,7f7f7f
-85,38,br,ffff7f
-84,38,w,ffffff
-83,38,w,ffffff
-82,38,w,ffffff
-81,38,w,ffffff
-80,38,w,ffffff
-79,38,w,ffffff
-78,38,w,ffffff
-77,38,w,ffffff
-76,38,w,ffffff
-75,38,w,ffffff
-74,38,w,ffffff
-73,38,w,ffffff
-72,38,w,ffffff
-71,38,w,ffffff
-70,38,w,ffffff
-69,38,b,ffffff
-68,38,b,7f7f7f
-67,38,b,007f
-66,38,b,7f7f7f
-65,38,b,000
-64,38,b,007f
-63,38,b,007f
-62,38,b,000
-61,38,b,000
-60,38,b,000
-59,38,b,000
-58,38,b,007f
-57,38,b,7f7f7f
-56,38,b,7f7f7f
-55,38,b,7f7f7f
-54,38,b,7f7f7f
-53,38,b,7f7fff
-52,38,b,7f7f7f
-51,38,b,7f7f7f
-50,38,b,7f7f7f
-49,38,b,007f
-48,38,b,007f
-47,38,b,000
-46,38,b,000
-45,38,b,000
-44,38,b,000
-43,38,b,000
-42,38,b,007f
-41,38,b,007f
-40,38,b,000
-39,38,b,000
-38,38,b,007f
-37,38,b,007f
-36,38,b,7f7f7f
-35,38,b,007f
-34,38,b,007f
-33,38,b,007f
-32,38,b,7f7f7f
-31,38,b,7f7f7f
-30,38,b,7f7f7f
-29,38,b,007f
-28,38,b,007f
-27,38,b,007f
-26,38,b,7f7f7f
-25,38,b,7f7f7f
-24,38,b,7f7f7f
-23,38,b,007f
-22,38,b,7f7f7f
-21,38,b,7f7f7f
-20,38,b,7f7f7f
-19,38,b,7f7f7f
-18,38,b,7f7f7f
-17,38,b,7f7f7f
-16,38,b,7f7f7f
-15,38,b,007f
-14,38,b,7f7f7f
-13,38,b,7f7f7f
-12,38,b,7f7f7f
-11,38,b,7f7f7f
-10,38,b,7f7f7f
-9,38,g,7f7f7f
-8,38,gr,7f7f7f
-7,38,gr,7f7f7f
-6,38,g,7f7f7f
-5,38,g,7f7f7f
-4,38,gr,7f7f7f
-3,38,gr,7f7f7f
-2,38,gr,7f7f7f
-1,38,b,7f7f7f
0,38,b,07f7f
1,38,b,007f
2,38,b,007f
3,38,b,7f7f7f
4,38,b,007f
5,38,b,007f
6,38,b,000
7,38,b,000
8,38,b,000
9,38,b,007f
10,38,b,000
11,38,b,000
12,38,b,007f
13,38,g,7f7f0
14,38,g,7f7f7f
15,38,b,000
16,38,b,000
17,38,b,000
18,38,b,007f
19,38,b,000
20,38,b,000
21,38,g,000
22,38,g,7f7f7f
23,38,b,000
24,38,b,000
25,38,b,000
26,38,b,000
27,38,g,7f7f0
28,38,gr,7f7f0
29,38,gr,7f7f7f
30,38,gr,7f7f7f
31,38,gr,7f7f7f
32,38,gr,7f7f7f
33,38,gr,ff7f7f
34,38,gr,7f7f7f
35,38,gr,7f7f7f
36,38,gr,7f7f7f
37,38,gr,7f7f7f
38,38,gr,7f7f7f
39,38,gr,7f7f7f
40,38,gr,7f7f7f
41,38,gr,7f7f7f
42,38,gr,7f7f7f
43,38,gr,7f7f7f
44,38,g,7f7f7f
45,38,g,7f7f7f
46,38,gr,7f7f7f
47,38,gr,7f7f7f
48,38,gr,7f7f7f
49,38,g,07f0
50,38,b,07f7f
51,38,b,07f7f
52,38,b,07f7f
53,38,b,007f
54,38,br,ffff7f
55,38,gr,7f7f7f
56,38,gr,ff7f7f
57,38,gr,7f7f7f
58,38,gr,7f7f7f
59,38,gr,ff7f7f
60,38,gr,7f7f7f
61,38,gr,7f7f7f
62,38,gr,ff7f7f
63,38,gr,ff7f7f
64,38,gr,ff7f7f
65,38,gr,ff7f7f
66,38,gr,ff7f7f
67,38,gr,ff7f7f
68,38,gr,ff7f7f
69,38,gr,7f7f7f
70,38,gr,7f7f7f
71,38,br,ffff7f
72,38,gr,ff7f7f
73,38,br,ffff7f
74,38,w,ffffff
75,38,w,ffffff
76,38,w,ffffff
77,38,w,ffffff
78,38,w,ffffff
79,38,w,ffffff
80,38,w,ffffff
81,38,br,ffffff
82,38,gr,ffff7f
83,38,gr,ffff7f
84,38,gr,ffff7f
85,38,gr,ffff7f
86,38,gr,ff7f7f
87,38,gr,ff7f7f
88,38,gr,ff7f7f
89,38,gr,ff7f7f
90,38,gr,ffff7f
91,38,gr,ffffff
92,38,br,ffffff
93,38,br,ffff7f
94,38,br,ffff7f
95,38,gr,ff7f7f
96,38,gr,ff7f7f
97,38,gr,7f7f7f
98,38,gr,7f7f7f
99,38,g,7f7f7f
100,38,g,7f7f7f
101,38,g,7f7f7f
102,38,gr,7f7f7f
103,38,gr,ff7f7f
104,38,gr,ff7f7f
105,38,gr,7f7f7f
106,38,gr,7f7f7f
107,38,gr,7f7f7f
108,38,gr,7f7f7f
109,38,gr,7f7f7f
110,38,gr,7f7f7f
111,38,g,7f7f7f
112,38,g,7fff7f
113,38,g,ffff7f
114,38,w,ffffff
115,38,w,ffffff
116,38,br,ffffff
117,38,g,ffffff
118,38,w,ffffff
119,38,g,7f7f7f
120,38,g,ffff7f
121,38,g,7f7f7f
122,38,b,7f7f7f
123,38,b,7f7f7f
124,38,w,ffffff
125,38,w,ffffff
126,38,w,ffffff
127,38,w,ffffff
128,38,w,ffffff
129,38,w,ffffff
130,38,b,7f7f7f
131,38,b,7f7f7f
132,38,b,007f
133,38,b,007f
134,38,b,007f
135,38,b,000
136,38,b,000
137,38,b,007f
138,38,b,7f7f7f
139,38,g,7f7f7f
140,38,w,ffffff
141,38,b,7f7f7f
142,38,b,7f7f7f
143,38,b,7f7f7f
144,38,b,7f7f7f
145,38,b,007f
146,38,b,007f
147,38,b,7f7f7f
148,38,b,7f7f7f
149,38,b,7f7f7f
150,38,b,7f7f7f
151,38,w,ffffff
152,38,w,ffffff
153,38,w,ffffff
154,38,w,ffffff
155,38,w,ffffff
156,38,w,ffffff
157,38,w,ffffff
158,38,w,ffffff
159,38,w,ffffff
160,38,w,ffffff
161,38,b,7f7f7f
162,38,b,7f7f7f
163,38,b,7f7f7f
164,38,b,7f7fff
165,38,b,ffffff
166,38,w,ffffff
167,38,b,ffffff
168,38,b,7f7fff
169,38,b,7f7f7f
170,38,b,000
171,38,b,007f
172,38,b,007f
173,38,b,7f7f7f
174,38,b,7f7f7f
175,38,b,007f
176,38,b,007f
177,38,b,007f
178,38,b,007f
179,38,b,007f
-180,37,b,007f
-179,37,b,007f
-178,37,b,7f7f7f
-177,37,b,7f7f7f
-176,37,b,7f7f7f
-175,37,b,7f7f7f
-174,37,b,7f7f7f
-173,37,w,ffffff
-172,37,b,ffffff
-171,37,b,7f7f7f
-170,37,b,007f
-169,37,b,7f7f7f
-168,37,b,007f
-167,37,b,007f
-166,37,b,007f
-165,37,b,000
-164,37,b,000
-163,37,b,07f7f
-162,37,b,007f
-161,37,b,7f7f7f
-160,37,b,007f
-159,37,b,007f
-158,37,b,000
-157,37,b,007f
-156,37,b,7f7f7f
-155,37,b,007f
-154,37,b,000
-153,37,b,000
-152,37,b,007f
-151,37,b,007f
-150,37,b,7f7f7f
-149,37,b,7f7f7f
-148,37,b,7f7fff
-147,37,b,ffffff
-146,37,b,ffffff
-145,37,w,ffffff
-144,37,w,ffffff
-143,37,b,7f7fff
-142,37,b,7f7f7f
-141,37,w,ffffff
-140,37,b,7f7f7f
-139,37,b,7f7fff
-138,37,b,7f7fff
-137,37,b,7f7fff
-136,37,b,ffffff
-135,37,w,ffffff
-134,37,b,7f7fff
-133,37,b,7f7f7f
-132,37,b,7f7f7f
-131,37,b,7f7f7f
-130,37,b,7f7f7f
-129,37,b,7f7f7f
-128,37,b,7f7f7f
-127,37,b,7f7f7f
-126,37,b,007f
-125,37,b,007f
-124,37,b,007f
-123,37,b,7f7fff
-122,37,gr,7f7f7f
-121,37,gr,7f7f7f
-120,37,g,7f7f7f
-119,37,gr,7f7f0
-118,37,gr,7f7f7f
-117,37,gr,7f7f7f
-116,37,gr,7f7f7f
-115,37,gr,7f7f7f
-114,37,gr,7f7f7f
-113,37,gr,7f7f7f
-112,37,gr,ff7f7f
-111,37,gr,7f7f7f
-110,37,gr,ff7f7f
-109,37,gr,ff7f7f
-108,37,gr,7f7f7f
-107,37,gr,7f7f7f
-106,37,gr,7f7f7f
-105,37,gr,7f7f7f
-104,37,gr,7f7f7f
-103,37,gr,7f7f7f
-102,37,gr,7f7f7f
-101,37,gr,7f7f7f
-100,37,gr,7f7f7f
-99,37,gr,7f7f0
-98,37,g,7f7f7f
-97,37,g,7f7f0
-96,37,g,7f7f7f
-95,37,g,7f7f7f
-94,37,g,7f7f7f
-93,37,g,7f7f7f
-92,37,g,7fff7f
-91,37,g,7f7f7f
-90,37,g,7f7f7f
-89,37,g,7fff7f
-88,37,g,7f7f7f
-87,37,g,7f7f7f
-86,37,w,ffffff
-85,37,w,ffffff
-84,37,w,ffffff
-83,37,w,ffffff
-82,37,w,ffffff
-81,37,w,ffffff
-80,37,w,ffffff
-79,37,w,ffffff
-78,37,w,ffffff
-77,37,w,ffffff
-76,37,w,ffffff
-75,37,w,ffffff
-74,37,w,ffffff
-73,37,w,ffffff
-72,37,w,ffffff
-71,37,w,ffffff
-70,37,w,ffffff
-69,37,b,7f7f7f
-68,37,b,007f
-67,37,b,7f7f7f
-66,37,b,ffffff
-65,37,b,7f7f7f
-64,37,b,7f7f7f
-63,37,b,7f7f7f
-62,37,b,7f7f7f
-61,37,b,007f
-60,37,b,7f7f7f
-59,37,b,7f7f7f
-58,37,b,7f7fff
-57,37,b,7f7fff
-56,37,b,7f7f7f
-55,37,b,7f7f7f
-54,37,b,7f7f7f
-53,37,b,7f7f7f
-52,37,b,7f7f7f
-51,37,b,007f
-50,37,b,007f
-49,37,b,000
-48,37,b,000
-47,37,b,007f
-46,37,b,000
-45,37,b,007f
-44,37,b,000
-43,37,b,000
-42,37,b,007f
-41,37,b,000
-40,37,b,007f
-39,37,b,000
-38,37,b,007f
-37,37,b,007f
-36,37,b,007f
-35,37,b,007f
-34,37,b,7f7f7f
-33,37,b,7f7f7f
-32,37,b,7f7f7f
-31,37,b,7f7f7f
-30,37,b,7f7f7f
-29,37,b,7f7f7f
-28,37,b,007f
-27,37,b,007f
-26,37,b,007f
-25,37,b,7f7f7f
-24,37,b,7f7f7f
-23,37,b,007f
-22,37,b,7f7f7f
-21,37,b,7f7f7f
-20,37,b,7f7f7f
-19,37,b,7f7f7f
-18,37,b,7f7f7f
-17,37,b,000
-16,37,b,7f7f7f
-15,37,b,7f7f7f
-14,37,b,7f7f7f
-13,37,b,7f7fff
-12,37,b,7f7fff
-11,37,b,7f7f7f
-10,37,b,7f7f7f
-9,37,b,007f
-8,37,b,007f
-7,37,b,7f7f7f
-6,37,g,7f7f7f
-5,37,g,7f7f7f
-4,37,gr,7f7f7f
-3,37,gr,7f7f7f
-2,37,b,7f7f7f
-1,37,b,ffffff
0,37,b,7f7f7f
1,37,gr,7f7f7f
2,37,gr,7f7f7f
3,37,gr,7f7f7f
4,37,gr,7f7f0
5,37,gr,7f7f7f
6,37,gr,7f7f7f
7,37,gr,7f7f0
8,37,gr,7f7f7f
9,37,gr,7f7f7f
10,37,gr,7f7f7f
11,37,b,000
12,37,b,000
13,37,b,000
14,37,b,000
15,37,b,000
16,37,b,007f
17,37,b,007f
18,37,b,000
19,37,b,000
20,37,b,000
21,37,b,007f
22,37,b,007f
23,37,b,000
24,37,b,000
25,37,b,000
26,37,b,000
27,37,b,000
28,37,b,000
29,37,g,7f7f7f
30,37,g,000
31,37,b,000
32,37,gr,7f7f7f
33,37,gr,7f7f7f
34,37,w,7f7f7f
35,37,b,7f7f7f
36,37,gr,7f7f7f
37,37,gr,7f7f7f
38,37,gr,7f7f7f
39,37,gr,ff7f7f
40,37,gr,ff7f7f
41,37,gr,ff7f7f
42,37,gr,ff7f7f
43,37,gr,ff7f7f
44,37,gr,7f7f7f
45,37,gr,7f7f7f
46,37,gr,7f7f7f
47,37,gr,ff7f7f
48,37,gr,7f7f7f
49,37,gr,7f7f7f
50,37,g,7f7f7f
51,37,g,07f7f
52,37,g,07f7f
53,37,g,7f7f0
54,37,gr,7f7f7f
55,37,gr,ff7f7f
56,37,gr,ff7f7f
57,37,gr,ff7f7f
58,37,gr,ff7f7f
59,37,gr,ff7f7f
60,37,gr,ffff7f
61,37,gr,ff7f7f
62,37,gr,ff7f7f
63,37,gr,ff7f7f
64,37,gr,ff7f7f
65,37,gr,ffff7f
66,37,gr,ffff7f
67,37,gr,ff7f7f
68,37,gr,ff7f7f
69,37,gr,7f7f7f
70,37,gr,7f7f7f
71,37,gr,7f7f7f
72,37,gr,ffff7f
73,37,w,ffffff
74,37,w,ffffff
75,37,w,ffffff
76,37,w,ffffff
77,37,w,ffffff
78,37,w,ffffff
79,37,w,ffffff
80,37,w,ffffff
81,37,w,ffffff
82,37,br,ffff7f
83,37,gr,ffff7f
84,37,gr,ffff7f
85,37,br,ffff7f
86,37,gr,ff7f7f
87,37,br,ffff7f
88,37,gr,ff7f7f
89,37,br,ffff7f
90,37,br,ffffff
91,37,w,ffffff
92,37,gr,ffff7f
93,37,gr,ffff7f
94,37,gr,ff7f7f
95,37,gr,ff7f7f
96,37,gr,ff7f7f
97,37,gr,ffff7f
98,37,gr,ff7f7f
99,37,gr,7f7f7f
100,37,g,7f7f7f
101,37,g,7f7f7f
102,37,gr,7f7f7f
103,37,gr,7f7f7f
104,37,gr,7f7f7f
105,37,gr,ff7f7f
106,37,gr,7f7f7f
107,37,gr,7f7f7f
108,37,g,7f7f7f
109,37,g,7f7f7f
110,37,g,ffff7f
111,37,w,ffffff
112,37,w,ffffff
113,37,w,ffffff
114,37,w,ffffff
115,37,w,ffffff
116,37,w,ffffff
117,37,w,ffffff
118,37,g,ffff7f
119,37,br,ffffff
120,37,b,ffffff
121,37,w,ffffff
122,37,br,ffffff
123,37,w,ffffff
124,37,w,ffffff
125,37,w,ffffff
126,37,w,ffffff
127,37,w,ffffff
128,37,w,ffffff
129,37,b,7f7f7f
130,37,b,007f
131,37,b,007f
132,37,b,000
133,37,b,000
134,37,b,000
135,37,b,000
136,37,b,7f7f7f
137,37,g,7f7f0
138,37,g,7f7f0
139,37,g,7f7f7f
140,37,g,7f7f7f
141,37,b,7f7f7f
142,37,b,7f7f7f
143,37,b,7f7f7f
144,37,b,7f7f7f
145,37,b,7f7f7f
146,37,b,007f
147,37,b,7f7f7f
148,37,b,ffffff
149,37,b,7f7f7f
150,37,b,7f7f7f
151,37,b,7f7f7f
152,37,b,ffffff
153,37,w,ffffff
154,37,w,ffffff
155,37,w,ffffff
156,37,w,ffffff
157,37,w,ffffff
158,37,w,ffffff
159,37,b,7f7fff
160,37,w,ffffff
161,37,b,7f7f7f
162,37,b,007f
163,37,b,7f7f7f
164,37,b,7f7f7f
165,37,b,7f7f7f
166,37,b,7f7f7f
167,37,b,7f7f7f
168,37,b,007f
169,37,b,000
170,37,b,000
171,37,b,007f
172,37,b,000
173,37,b,7f7f7f
174,37,b,7f7f7f
175,37,b,07f7f
176,37,b,007f
177,37,b,7f7f7f
178,37,b,007f
179,37,b,007f
-180,36,b,7f7f7f
-179,36,b,7f7f7f
-178,36,b,7f7f7f
-177,36,b,7f7f7f
-176,36,b,7f7f7f
-175,36,b,7f7fff
-174,36,w,ffffff
-173,36,w,ffffff
-172,36,b,7f7f7f
-171,36,b,7f7f7f
-170,36,b,7f7f7f
-169,36,b,007f
-168,36,b,7f7f7f
-167,36,b,000
-166,36,b,000
-165,36,b,7f7f7f
-164,36,b,007f
-163,36,b,000
-162,36,b,007f
-161,36,b,007f
-160,36,b,007f
-159,36,b,007f
-158,36,b,7f7f7f
-157,36,b,007f
-156,36,b,7f7f7f
-155,36,b,7f7f7f
-154,36,b,000
-153,36,b,000
-152,36,b,000
-151,36,b,7f7f7f
-150,36,b,7f7f7f
-149,36,b,7f7f7f
-148,36,b,ffffff
-147,36,b,7f7fff
-146,36,b,ffffff
-145,36,w,ffffff
-144,36,w,ffffff
-143,36,b,ffffff
-142,36,b,7f7fff
-141,36,w,ffffff
-140,36,b,7f7fff
-139,36,b,7f7f7f
-138,36,b,7f7fff
-137,36,b,7f7fff
-136,36,w,ffffff
-135,36,b,7f7f7f
-134,36,b,7f7f7f
-133,36,b,7f7f7f
-132,36,b,7f7f7f
-131,36,b,7f7f7f
-130,36,b,7f7fff
-129,36,b,7f7f7f
-128,36,b,7f7f7f
-127,36,b,7f7f7f
-126,36,b,7f7f7f
-125,36,b,007f
-124,36,b,007f
-123,36,b,7f7fff
-122,36,g,7f7f7f
-121,36,gr,7f7f7f
-120,36,gr,7f7f7f
-119,36,gr,7f7f0
-118,36,gr,ff7f7f
-117,36,gr,ff7f7f
-116,36,gr,7f7f7f
-115,36,gr,7f7f7f
-114,36,gr,7f7f7f
-113,36,gr,7f7f7f
-112,36,gr,7f7f7f
-111,36,gr,ff7f7f
-110,36,gr,7f7f7f
-109,36,gr,7f7f7f
-108,36,gr,7f7f7f
-107,36,gr,7f7f7f
-106,36,gr,7f7f7f
-105,36,gr,7f7f7f
-104,36,gr,7f7f7f
-103,36,gr,7f7f7f
-102,36,gr,7f7f7f
-101,36,gr,7f7f7f
-100,36,gr,7f7f7f
-99,36,gr,7f7f7f
-98,36,g,7f7f7f
-97,36,g,7f7f7f
-96,36,g,7fff7f
-95,36,g,7f7f7f
-94,36,g,7f7f7f
-93,36,g,7f7f7f
-92,36,g,7f7f7f
-91,36,br,ffffff
-90,36,g,ffffff
-89,36,w,ffffff
-88,36,w,ffffff
-87,36,w,ffffff
-86,36,w,ffffff
-85,36,w,ffffff
-84,36,w,ffffff
-83,36,w,ffffff
-82,36,w,ffffff
-81,36,w,ffffff
-80,36,w,ffffff
-79,36,w,ffffff
-78,36,w,ffffff
-77,36,w,ffffff
-76,36,w,ffffff
-75,36,w,ffffff
-74,36,w,ffffff
-73,36,w,ffffff
-72,36,w,ffffff
-71,36,w,ffffff
-70,36,b,7f7f7f
-69,36,b,7f7f7f
-68,36,b,ffffff
-67,36,w,ffffff
-66,36,w,ffffff
-65,36,w,ffffff
-64,36,w,ffffff
-63,36,w,ffffff
-62,36,w,ffffff
-61,36,b,7f7fff
-60,36,w,ffffff
-59,36,w,ffffff
-58,36,w,ffffff
-57,36,w,ffffff
-56,36,b,7f7f7f
-55,36,b,7f7f7f
-54,36,w,ffffff
-53,36,b,7f7f7f
-52,36,b,007f
-51,36,b,007f
-50,36,b,007f
-49,36,b,000
-48,36,b,000
-47,36,b,007f
-46,36,b,000
-45,36,b,007f
-44,36,b,007f
-43,36,b,007f
-42,36,b,000
-41,36,b,007f
-40,36,b,7f7f7f
-39,36,b,7f7f7f
-38,36,b,007f
-37,36,b,7f7f7f
-36,36,b,7f7f7f
-35,36,b,7f7f7f
-34,36,b,7f7f7f
-33,36,b,7f7f7f
-32,36,b,007f
-31,36,b,007f
-30,36,b,007f
-29,36,b,007f
-28,36,b,007f
-27,36,b,007f
-26,36,b,007f
-25,36,b,007f
-24,36,b,007f
-23,36,b,7f7f7f
-22,36,b,7f7f7f
-21,36,b,7f7f7f
-20,36,b,7f7fff
-19,36,b,007f
-18,36,b,7f7f7f
-17,36,b,7f7f7f
-16,36,b,007f
-15,36,b,7f7f7f
-14,36,b,7f7f7f
-13,36,b,7f7f7f
-12,36,b,7f7f7f
-11,36,b,7f7f7f
-10,36,b,7f7f7f
-9,36,b,7f7f7f
-8,36,b,7f7f7f
-7,36,b,7f7f7f
-6,36,b,7f7f7f
-5,36,b,7f7f7f
-4,36,b,ffffff
-3,36,b,7f7f7f
-2,36,w,ffffff
-1,36,w,ffffff
0,36,w,ffffff
1,36,gr,7f7f7f
2,36,gr,ffff7f
3,36,gr,ffff7f
4,36,gr,ffff7f
5,36,gr,ffff7f
6,36,gr,ff7f7f
7,36,gr,ffff7f
8,36,gr,ff7f7f
9,36,gr,ffff7f
10,36,gr,ffff7f
11,36,b,000
12,36,b,000
13,36,b,000
14,36,b,000
15,36,b,000
16,36,b,000
17,36,b,000
18,36,b,007f
19,36,b,000
20,36,b,000
21,36,b,000
22,36,b,000
23,36,b,000
24,36,b,000
25,36,w,000
26,36,b,000
27,36,b,007f
28,36,b,000
29,36,b,000
30,36,b,007f
31,36,b,007f
32,36,b,000
33,36,b,007f
34,36,b,007f
35,36,b,007f
36,36,gr,7f7f7f
37,36,gr,ff7f7f
38,36,gr,ffff7f
39,36,gr,ffff7f
40,36,gr,ffff7f
41,36,gr,ffff7f
42,36,gr,ffff7f
43,36,gr,ffff7f
44,36,gr,ff7f7f
45,36,gr,7f7f7f
46,36,gr,7f7f7f
47,36,gr,7f7f7f
48,36,gr,ff7f7f
49,36,gr,7f7f7f
50,36,gr,7f7f7f
51,36,gr,ff7f7f
52,36,gr,ff7f7f
53,36,gr,ff7f7f
54,36,gr,ff7f7f
55,36,gr,ff7f7f
56,36,gr,ff7f7f
57,36,gr,ff7f7f
58,36,gr,ff7f7f
59,36,gr,ff7f7f
60,36,gr,ff7f7f
61,36,gr,ff7f7f
62,36,gr,ff7f7f
63,36,gr,ff7f7f
64,36,gr,ff7f7f
65,36,gr,7f7f7f
66,36,gr,7f7f7f
67,36,gr,ff7f7f
68,36,gr,7f7f7f
69,36,gr,7f7f7f
70,36,gr,7f7f7f
71,36,gr,7f7f7f
72,36,w,ffffff
73,36,w,ffffff
74,36,w,ffffff
75,36,w,ffffff
76,36,w,ffffff
77,36,w,ffffff
78,36,w,ffffff
79,36,w,ffffff
80,36,w,ffffff
81,36,br,ffff7f
82,36,gr,ff7f7f
83,36,gr,ffff7f
84,36,br,ffff7f
85,36,br,ffffff
86,36,br,ffff7f
87,36,br,ffff7f
88,36,br,ffff7f
89,36,gr,ff7f7f
90,36,gr,ff7f7f
91,36,br,ffff7f
92,36,gr,ff7f7f
93,36,gr,ff7f7f
94,36,gr,7f7f7f
95,36,gr,7f7f7f
96,36,gr,ff7f7f
97,36,gr,7f7f7f
98,36,gr,7f7f7f
99,36,gr,7f7f7f
100,36,g,7f7f7f
101,36,g,7f7f7f
102,36,g,7f7f0
103,36,gr,7f7f7f
104,36,gr,7f7f7f
105,36,br,ffff7f
106,36,gr,7f7f7f
107,36,gr,7f7f7f
108,36,g,7f7f7f
109,36,w,ffffff
110,36,w,ffffff
111,36,w,ffffff
112,36,w,ffffff
113,36,w,ffffff
114,36,w,ffffff
115,36,w,ffffff
116,36,w,ffffff
117,36,w,ffffff
118,36,w,ffffff
119,36,w,ffffff
120,36,br,ffffff
121,36,w,ffffff
122,36,w,ffffff
123,36,w,ffffff
124,36,w,ffffff
125,36,w,ffffff
126,36,g,7f7f7f
